Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Profit,Profit Margin,YearMonth
2476,CA-2017-114972,2017-03-11,6/11/2017,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90032.0,West,OFF-LA-10004545,Office Supplies,Labels,Avery 50,87.71,15.52,0.17694675635617377,2017-03
2477,CA-2017-114972,2017-03-11,6/11/2017,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90032.0,West,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1101.48,194.96,0.17699822057595235,2017-03
2478,CA-2018-102750,2018-04-09,8/9/2018,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Los Angeles,California,90036.0,West,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1322.352,185.0,0.13990223480586106,2018-04
2487,CA-2016-104514,2016-02-01,4/1/2016,Second Class,CB-12535,Claudia Bergmann,Corporate,United States,Newark,Delaware,19711.0,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",85.52,15.14,0.17703461178671656,2016-02
2488,CA-2016-104514,2016-02-01,4/1/2016,Second Class,CB-12535,Claudia Bergmann,Corporate,United States,Newark,Delaware,19711.0,East,OFF-AR-10001473,Office Supplies,Art,Newell 313,9.84,1.74,0.17682926829268292,2016-02
2489,CA-2016-104514,2016-02-01,4/1/2016,Second Class,CB-12535,Claudia Bergmann,Corporate,United States,Newark,Delaware,19711.0,East,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,20.04,3.55,0.17714570858283432,2016-02
2490,CA-2016-141040,2016-09-10,13/10/2016,Second Class,TB-21250,Tim Brockman,Consumer,United States,New York City,New York,10024.0,East,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,631.96,137.07,0.21689663902778655,2016-09
2491,CA-2016-141040,2016-09-10,13/10/2016,Second Class,TB-21250,Tim Brockman,Consumer,United States,New York City,New York,10024.0,East,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,23.92,4.23,0.17683946488294314,2016-09
2494,CA-2017-146206,2017-10-09,14/09/2017,Second Class,KT-16480,Kean Thornton,Consumer,United States,Houston,Texas,77095.0,Central,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,300.93,42.1,0.13989964443558303,2017-10
2495,CA-2017-146206,2017-10-09,14/09/2017,Second Class,KT-16480,Kean Thornton,Consumer,United States,Houston,Texas,77095.0,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,719.96,156.16,0.21690093894105225,2017-10
2508,CA-2016-120397,2016-02-07,2/7/2016,Same Day,RB-19435,Richard Bierner,Consumer,United States,Houston,Texas,77070.0,Central,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,32.784,5.8,0.17691556857003415,2016-02
2509,CA-2018-163902,2018-02-03,8/3/2018,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Los Angeles,California,90045.0,West,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,196.776,42.68,0.21689636947595234,2018-02
2510,CA-2018-163902,2018-02-03,8/3/2018,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Los Angeles,California,90045.0,West,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,479.94,104.1,0.2169021127640955,2018-02
2513,CA-2018-155089,2018-02-12,6/12/2018,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Tampa,Florida,33614.0,South,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",45.66,8.08,0.17696014016644768,2018-02
2514,CA-2017-124506,2017-11-11,17/11/2017,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Chicago,Illinois,60623.0,Central,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,95.968,20.82,0.21694731577192397,2017-11
2515,CA-2017-124506,2017-11-11,17/11/2017,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Chicago,Illinois,60623.0,Central,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,47.992,6.71,0.13981496916152694,2017-11
2516,CA-2015-106572,2015-05-09,10/9/2015,Standard Class,NP-18700,Nora Preis,Consumer,United States,Bowling Green,Ohio,43402.0,East,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,264.32,46.78,0.17698244552058112,2015-05
2518,CA-2018-123134,2018-02-05,7/5/2018,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Westfield,New Jersey,7090.0,East,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,129.93,18.18,0.1399214961902563,2018-02
2525,CA-2016-124541,2016-06-04,10/4/2016,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041.0,Central,OFF-AR-10004078,Office Supplies,Art,Newell 312,42.048,7.44,0.1769406392694064,2016-06
2526,CA-2016-124541,2016-06-04,10/4/2016,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041.0,Central,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,25.488,5.53,0.21696484620213435,2016-06
2527,CA-2016-124541,2016-06-04,10/4/2016,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041.0,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,6.9,1.22,0.17681159420289855,2016-06
2528,CA-2016-124541,2016-06-04,10/4/2016,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041.0,Central,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",9.648,1.71,0.17723880597014927,2016-06
2529,CA-2016-124541,2016-06-04,10/4/2016,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041.0,Central,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,7.968,1.41,0.17695783132530118,2016-06
2536,CA-2016-143238,2016-06-09,8/9/2016,First Class,LO-17170,Lori Olson,Corporate,United States,La Quinta,California,92253.0,West,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,46.32,10.05,0.21696891191709847,2016-06
2544,US-2017-114174,2017-08-09,14/09/2017,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Malden,Massachusetts,2148.0,East,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",173.94,24.33,0.13987581924801654,2017-08
2545,US-2017-114174,2017-08-09,14/09/2017,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Malden,Massachusetts,2148.0,East,OFF-LA-10000248,Office Supplies,Labels,Avery 52,14.76,2.61,0.17682926829268292,2017-08
2557,US-2017-126844,2017-08-10,14/10/2017,Standard Class,BW-11110,Bart Watters,Corporate,United States,Houston,Texas,77070.0,Central,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,51.712,7.23,0.1398128094059406,2017-08
2567,CA-2018-123967,2018-01-11,3/11/2018,Second Class,SF-20200,Sarah Foster,Consumer,United States,Bellingham,Washington,98226.0,West,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,25.12,4.45,0.17714968152866242,2018-01
2568,CA-2018-123967,2018-01-11,3/11/2018,Second Class,SF-20200,Sarah Foster,Consumer,United States,Bellingham,Washington,98226.0,West,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,2665.62,372.92,0.13989991071495564,2018-01
2569,CA-2018-148929,2018-07-09,11/9/2018,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,New York City,New York,10011.0,East,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",478.08,84.62,0.1769996653279786,2018-07
2573,CA-2017-155845,2017-12-08,15/08/2017,Second Class,CM-12235,Chris McAfee,Consumer,United States,Carrollton,Texas,75007.0,Central,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,1399.944,303.65,0.2169015332041853,2017-12
2574,CA-2018-145128,2018-09-07,14/07/2018,Standard Class,SM-20320,Sean Miller,Home Office,United States,Lafayette,Indiana,47905.0,Central,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,526.45,73.65,0.13989932567195365,2018-09
2586,CA-2016-121041,2016-03-11,10/11/2016,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Haltom City,Texas,76117.0,Central,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",6.608,1.17,0.17705811138014527,2016-03
2589,CA-2017-137729,2017-05-05,9/5/2017,Standard Class,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,90004.0,West,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",5.98,1.06,0.17725752508361203,2017-05
2590,CA-2017-137729,2017-05-05,9/5/2017,Standard Class,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,90004.0,West,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,246.168,53.39,0.21688440414676155,2017-05
2591,US-2017-115455,2017-08-09,14/09/2017,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Wheeling,Illinois,60090.0,Central,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",14.136,1.98,0.14006791171477082,2017-08
2592,US-2017-115455,2017-08-09,14/09/2017,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Wheeling,Illinois,60090.0,Central,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,601.47,84.15,0.13990722729313182,2017-08
2602,CA-2017-165848,2017-04-06,4/6/2017,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035.0,East,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,14.94,2.64,0.17670682730923695,2017-04
2603,CA-2017-165848,2017-04-06,4/6/2017,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035.0,East,TEC-MA-10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,1349.85,292.78,0.21689817387117086,2017-04
2604,CA-2017-165848,2017-04-06,4/6/2017,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035.0,East,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,136.784,19.14,0.1399286466253363,2017-04
2605,CA-2017-165848,2017-04-06,4/6/2017,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035.0,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",61.12,8.55,0.1398887434554974,2017-04
2607,CA-2017-154053,2017-04-03,10/3/2017,Standard Class,MG-17890,Michael Granlund,Home Office,United States,San Diego,California,92024.0,West,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,16.99,3.01,0.17716303708063566,2017-04
2617,CA-2018-147942,2018-01-04,5/4/2018,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,San Francisco,California,94110.0,West,OFF-LA-10003663,Office Supplies,Labels,Avery 498,5.78,1.02,0.1764705882352941,2018-01
2618,CA-2018-147942,2018-01-04,5/4/2018,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,San Francisco,California,94110.0,West,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,121.68,21.54,0.17702169625246547,2018-01
2623,CA-2015-164861,2015-03-12,6/12/2015,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Saint Louis,Missouri,63116.0,Central,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,25.92,4.59,0.17708333333333331,2015-03
2631,CA-2016-168186,2016-10-09,15/09/2016,Standard Class,AB-10150,Aimee Bixby,Consumer,United States,Tulsa,Oklahoma,74133.0,Central,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,14.94,2.64,0.17670682730923695,2016-10
2635,CA-2016-116750,2016-05-07,10/7/2016,Second Class,BF-10975,Barbara Fisher,Corporate,United States,Fayetteville,North Carolina,28314.0,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,4.928,0.69,0.14001623376623376,2016-05
2636,CA-2016-116750,2016-05-07,10/7/2016,Second Class,BF-10975,Barbara Fisher,Corporate,United States,Fayetteville,North Carolina,28314.0,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,7.23,1.28,0.17704011065006914,2016-05
2638,CA-2018-108441,2018-12-06,18/06/2018,Standard Class,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,10035.0,East,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",19.04,3.37,0.17699579831932774,2018-12
2639,CA-2018-108441,2018-12-06,18/06/2018,Standard Class,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,10035.0,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,13.128,2.32,0.17672151127361363,2018-12
2640,CA-2018-108441,2018-12-06,18/06/2018,Standard Class,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,10035.0,East,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,64.14,11.35,0.1769566573121297,2018-12
2641,CA-2018-108441,2018-12-06,18/06/2018,Standard Class,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,10035.0,East,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,858.24,120.07,0.13990259134973898,2018-12
2646,CA-2015-131002,2015-07-09,12/9/2015,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133.0,Central,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",57.69,8.07,0.13988559542381696,2015-07
2647,CA-2015-131002,2015-07-09,12/9/2015,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133.0,Central,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",42.81,7.58,0.17706143424433543,2015-07
2648,CA-2015-131002,2015-07-09,12/9/2015,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133.0,Central,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,12.96,2.29,0.1766975308641975,2015-07
2649,CA-2015-131002,2015-07-09,12/9/2015,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133.0,Central,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88,114.98,0.13989876867669246,2015-07
2650,CA-2015-131002,2015-07-09,12/9/2015,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133.0,Central,TEC-PH-10000215,Technology,Phones,Plantronics CordlessÂ Phone HeadsetÂ with In-line Volume - M214C,104.85,22.74,0.21688125894134477,2015-07
2664,CA-2017-164784,2017-01-05,4/5/2017,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109.0,South,OFF-LA-10001569,Office Supplies,Labels,Avery 499,3.984,0.71,0.17821285140562249,2017-01
2665,CA-2017-164784,2017-01-05,4/5/2017,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109.0,South,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,370.62,51.85,0.13990070692353354,2017-01
2666,CA-2017-164784,2017-01-05,4/5/2017,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109.0,South,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,2.742,0.49,0.1787016776075857,2017-01
2667,CA-2017-111794,2017-01-10,1/10/2017,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Amarillo,Texas,79109.0,Central,TEC-AC-10003832,Technology,Accessories,ImationÂ 16GB Mini TravelDrive USB 2.0Â Flash Drive,79.512,17.25,0.21694838514941142,2017-01
2668,CA-2017-111794,2017-01-10,1/10/2017,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Amarillo,Texas,79109.0,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,28.352,5.02,0.17705981941309254,2017-01
2671,CA-2015-126403,2015-09-09,12/9/2015,Second Class,RR-19525,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852.0,East,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,166.44,29.46,0.17700072098053354,2015-09
2672,CA-2015-126403,2015-09-09,12/9/2015,Second Class,RR-19525,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852.0,East,FUR-CH-10003761,Furniture,Chairs,Global Italian Leather Office Chair,785.88,109.94,0.13989413141955515,2015-09
2673,CA-2015-126403,2015-09-09,12/9/2015,Second Class,RR-19525,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852.0,East,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,26.2,4.64,0.17709923664122137,2015-09
2674,CA-2015-126403,2015-09-09,12/9/2015,Second Class,RR-19525,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852.0,East,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85,234.68,0.17700343176075728,2015-09
2675,CA-2018-136875,2018-03-12,3/12/2018,Same Day,TC-21295,Toby Carlisle,Consumer,United States,San Diego,California,92024.0,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,166.44,29.46,0.17700072098053354,2018-03
2686,CA-2017-133123,2017-06-09,11/9/2017,Standard Class,KB-16315,Karl Braun,Consumer,United States,Thomasville,North Carolina,27360.0,South,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",95.952,16.98,0.17696348174087045,2017-06
2687,CA-2017-133123,2017-06-09,11/9/2017,Standard Class,KB-16315,Karl Braun,Consumer,United States,Thomasville,North Carolina,27360.0,South,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,3.204,0.57,0.1779026217228464,2017-06
2688,US-2017-128195,2017-04-08,5/8/2017,First Class,RA-19285,Ralph Arnett,Consumer,United States,Peoria,Illinois,61604.0,Central,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,3.98,0.7,0.1758793969849246,2017-04
2689,CA-2016-153220,2016-12-11,14/11/2016,First Class,YC-21895,Yoseph Carroll,Corporate,United States,Los Angeles,California,90032.0,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",15.7,2.78,0.1770700636942675,2016-12
2691,CA-2018-156412,2018-04-12,8/12/2018,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,5.346,0.95,0.17770295548073325,2018-04
2696,CA-2017-161662,2017-07-02,9/2/2017,First Class,BE-11410,Bobby Elias,Consumer,United States,Lancaster,Ohio,43130.0,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,30.352,5.37,0.17692409066947812,2017-07
2705,CA-2018-156818,2018-11-07,13/07/2018,Second Class,JD-16015,Joy Daniels,Consumer,United States,New York City,New York,10009.0,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,132.6,28.76,0.2168929110105581,2018-11
2711,US-2016-120572,2016-11-12,15/12/2016,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Jacksonville,Florida,32216.0,South,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,12.828,2.27,0.17695665731212973,2016-11
2712,CA-2018-132430,2018-09-10,11/10/2018,First Class,CP-12085,Cathy Prescott,Corporate,United States,Lakewood,Ohio,44107.0,East,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,45.888,6.42,0.13990585774058578,2018-09
